央视,#genre#
东方卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_DONGFANG-HD-265-8M.m3u8&sign=06zcwd
东方卫视,http://114.55.117.163:8081/iptv/gitv.php?id=DFWShd-8M.m3u8&sign=06zcwd
东方卫视,http://114.55.117.163:8081/iptv/itv.php?id=上海东方卫视50FPS.m3u8&sign=06zcwd$50FPS
东方卫视,http://ygbh666.cn/aikmigu.php?id=dfws$咪咕源
东方卫视,http://beijinglive.online.domybox.com:91/live/DFWShd-8M/live.m3u8$鹏博士

东南卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/DNWShd-8M/live.m3u8
东南卫视,https://vip.taoiptv.cn/source/gitv.php?id=DNWShd-8M.m3u8&sign=06zcwd
东南卫视,https://vip.taoiptv.cn/source/itv.php?id=东南卫视HEVC.m3u8&sign=06zcwd$HEVC
东南卫视,https://vip.taoiptv.cn/source/jsyd.php?id=DNWS.m3u8&sign=06zcwd
东南卫视,http://114.55.117.163:8081/iptv/gitv.php?id=DNWShd-8M.m3u8&sign=06zcwd
东南卫视,http://114.55.117.163:8081/iptv/itv.php?id=东南卫视HEVC.m3u8&sign=06zcwd$HEVC
东南卫视,http://beijinglive.online.domybox.com:91/live/DNWShd-8M/live.m3u8$鹏博士

甘肃卫视,https://vip.taoiptv.cn/source/itv.php?id=甘肃卫视.m3u8&sign=06zcwd
甘肃卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_GANSU.m3u8&sign=06zcwd
甘肃卫视,http://114.55.117.163:8081/iptv/itv.php?id=甘肃卫视.m3u8&sign=06zcwd
甘肃卫视,http://beijinglive.online.domybox.com:91/live/GSWS-1500k/live.m3u8$鹏博士

广东卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/GDWShd-8M/live.m3u8
广东卫视,https://vip.taoiptv.cn/source/gitv.php?id=GDWShd-8M.m3u8&sign=06zcwd
广东卫视,https://vip.taoiptv.cn/source/gzyx.php?id=02f45209e8dab92899920d74157fe58b.m3u8&sign=06zcwd
广东卫视,https://vip.taoiptv.cn/source/itv.php?id=广东卫视50FPS.m3u8&sign=06zcwd$50FPS
广东卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_GUANGDONG-HQ.m3u8&sign=06zcwd
广东卫视,http://114.55.117.163:8081/iptv/gitv.php?id=GDWShd-8M.m3u8&sign=06zcwd
广东卫视,http://114.55.117.163:8081/iptv/itv.php?id=广东卫视50FPS.m3u8&sign=06zcwd$50FPS
广东卫视,http://ygbh666.cn/aikmigu.php?id=gdws$咪咕源
广东卫视,http://beijinglive.online.domybox.com:91/live/GDWShd-8M/live.m3u8$鹏博士

广西卫视,https://vip.taoiptv.cn/source/gzyx.php?id=187ab8cbe6c6ba5db7a938edab1e049a.m3u8&sign=06zcwd
广西卫视,https://vip.taoiptv.cn/source/itv.php?id=广西卫视.m3u8&sign=06zcwd
广西卫视,https://vip.taoiptv.cn/source/jsyd.php?id=GXWS.m3u8&sign=06zcwd
广西卫视,http://114.55.117.163:8081/iptv/itv.php?id=广西卫视.m3u8&sign=06zcwd
广西卫视,http://beijinglive.online.domybox.com:91/live/GXWS-1500k/live.m3u8$鹏博士

贵州卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/GZWShd-8M/live.m3u8
贵州卫视,https://vip.taoiptv.cn/source/gitv.php?id=GZWShd-8M.m3u8&sign=06zcwd
贵州卫视,https://vip.taoiptv.cn/source/gzyx.php?id=9245676006cb79b03798b89fa05576b1.m3u8&sign=06zcwd
贵州卫视,https://vip.taoiptv.cn/source/itv.php?id=贵州卫视.m3u8&sign=06zcwd
贵州卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_GUIZHOU.m3u8&sign=06zcwd
贵州卫视,http://114.55.117.163:8081/iptv/gitv.php?id=GZWShd-8M.m3u8&sign=06zcwd
贵州卫视,http://114.55.117.163:8081/iptv/itv.php?id=贵州卫视.m3u8&sign=06zcwd
贵州卫视,http://beijinglive.online.domybox.com:91/live/GZWShd-8M/live.m3u8$鹏博士

海南卫视,https://vip.taoiptv.cn/source/itv.php?id=海南卫视.m3u8&sign=06zcwd
海南卫视,https://vip.taoiptv.cn/source/jsyd.php?id=LYWS.m3u8&sign=06zcwd
海南卫视,http://114.55.117.163:8081/iptv/itv.php?id=海南卫视.m3u8&sign=06zcwd
海南卫视,http://beijinglive.online.domybox.com:91/live/LYWS-1500k/live.m3u8$鹏博士

河北卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/HeBWShd-8M/live.m3u8
河北卫视,https://vip.taoiptv.cn/source/gitv.php?id=HeBWShd-8M.m3u8&sign=06zcwd
河北卫视,https://vip.taoiptv.cn/source/itv.php?id=河北卫视.m3u8&sign=06zcwd
河北卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HEBEI.m3u8&sign=06zcwd
河北卫视,http://114.55.117.163:8081/iptv/gitv.php?id=HeBWShd-8M.m3u8&sign=06zcwd
河北卫视,http://114.55.117.163:8081/iptv/itv.php?id=河北卫视.m3u8&sign=06zcwd
河北卫视,http://beijinglive.online.domybox.com:91/live/HeBWShd-8M/live.m3u8$鹏博士

河南卫视,https://vip.taoiptv.cn/source/itv.php?id=河南卫视.m3u8&sign=06zcwd
河南卫视,https://vip.taoiptv.cn/source/jsyd.php?id=HENAN.m3u8&sign=06zcwd
河南卫视,http://114.55.117.163:8081/iptv/itv.php?id=河南卫视.m3u8&sign=06zcwd
河南卫视,http://beijinglive.online.domybox.com:91/live/HuNWShd-8M/live.m3u8$鹏博士

黑龙江卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/HLJWShd-8M/live.m3u8
黑龙江卫视,https://vip.taoiptv.cn/source/gitv.php?id=HLJWShd-8M.m3u8&sign=06zcwd
黑龙江卫视,https://vip.taoiptv.cn/source/gzyx.php?id=9e3f3b7d57c55d7df8ef1cfb24d56e0e.m3u8&sign=06zcwd
黑龙江卫视,https://vip.taoiptv.cn/source/itv.php?id=黑龙江卫视50FPS.m3u8&sign=06zcwd$50FPS
黑龙江卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HEILONGJIANG-HQ.m3u8&sign=06zcwd
黑龙江卫视,http://114.55.117.163:8081/iptv/gitv.php?id=HLJWShd-8M.m3u8&sign=06zcwd
黑龙江卫视,http://114.55.117.163:8081/iptv/itv.php?id=黑龙江卫视50FPS.m3u8&sign=06zcwd$50FPS
黑龙江卫视,http://beijinglive.online.domybox.com:91/live/HLJWShd-8M/live.m3u8$鹏博士

湖北卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/HuBWShd-8M/live.m3u8
湖北卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuBWShd-8M.m3u8&sign=06zcwd
湖北卫视,https://vip.taoiptv.cn/source/gzyx.php?id=21a70fb0fad52b17d49c5554f513d2ca.m3u8&sign=06zcwd
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=06zcwd$50FPS
湖北卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUBEI-HD-265-8M.m3u8&sign=06zcwd
湖北卫视,http://114.55.117.163:8081/iptv/gitv.php?id=HuBWShd-8M.m3u8&sign=06zcwd
湖北卫视,http://114.55.117.163:8081/iptv/itv.php?id=湖北卫视50FPS.m3u8&sign=06zcwd$50FPS
湖北卫视,http://ygbh666.cn/aikmigu.php?id=hubws$咪咕源
湖北卫视,http://beijinglive.online.domybox.com:91/live/HuBWShd-8M/live.m3u8$鹏博士

湖南卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/HuNWShd-8M/live.m3u8
湖南卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuNWShd-8M.m3u8&sign=06zcwd
湖南卫视,https://vip.taoiptv.cn/source/gzyx.php?id=93e7f487ec23f5c99d8137e29933a083.m3u8&sign=06zcwd
湖南卫视,https://vip.taoiptv.cn/source/itv.php?id=湖南卫视50FPS.m3u8&sign=06zcwd$50FPS
湖南卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUNAN-HD-265-8M.m3u8&sign=06zcwd
湖南卫视,http://114.55.117.163:8081/iptv/gitv.php?id=HuNWShd-8M.m3u8&sign=06zcwd
湖南卫视,http://114.55.117.163:8081/iptv/itv.php?id=湖南卫视50FPS.m3u8&sign=06zcwd$50FPS
湖南卫视,http://beijinglive.online.domybox.com:91/live/HuNWShd-8M/live.m3u8$鹏博士

吉林卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/JLWS-1500k/live.m3u8
吉林卫视,https://vip.taoiptv.cn/source/gzyx.php?id=27975dec3d5bb0158291c75402d4a691.m3u8&sign=06zcwd
吉林卫视,https://vip.taoiptv.cn/source/itv.php?id=吉林卫视.m3u8&sign=06zcwd
吉林卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_JILIN.m3u8&sign=06zcwd
吉林卫视,http://114.55.117.163:8081/iptv/gitv.php?id=JLWS-1500k.m3u8&sign=06zcwd
吉林卫视,http://114.55.117.163:8081/iptv/itv.php?id=吉林卫视.m3u8&sign=06zcwd
吉林卫视,http://ygbh666.cn/aikmigu.php?id=jlws$咪咕源
吉林卫视,http://beijinglive.online.domybox.com:91/live/JLWShd-8M/live.m3u8$鹏博士

江苏卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/JSWShd-8M/live.m3u8
江苏卫视,https://vip.taoiptv.cn/source/gitv.php?id=JSWShd-8M.m3u8&sign=06zcwd
江苏卫视,https://vip.taoiptv.cn/source/gzyx.php?id=ced2b0d62dabbd8651b18f4323c18c24.m3u8&sign=06zcwd
江苏卫视,https://vip.taoiptv.cn/source/itv.php?id=江苏卫视50FPS.m3u8&sign=06zcwd$50FPS
江苏卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_JIANGSU-HD-265-5M.m3u8&sign=06zcwd
江苏卫视,http://114.55.117.163:8081/iptv/gitv.php?id=JSWShd-8M.m3u8&sign=06zcwd
江苏卫视,http://114.55.117.163:8081/iptv/itv.php?id=江苏卫视50FPS.m3u8&sign=06zcwd$50FPS
江苏卫视,http://ygbh666.cn/aikmigu.php?id=jsws$咪咕源
江苏卫视,http://beijinglive.online.domybox.com:91/live/JSWShd-8M/live.m3u8$鹏博士

江西卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/JXWS-1500k/live.m3u8
江西卫视,https://vip.taoiptv.cn/source/gzyx.php?id=5cd94d06a28dc264b537cbac9b7dec19.m3u8&sign=06zcwd
江西卫视,https://vip.taoiptv.cn/source/itv.php?id=江西卫视HEVC.m3u8&sign=06zcwd$HEVC
江西卫视,https://vip.taoiptv.cn/source/jsyd.php?id=JXWS.m3u8&sign=06zcwd
江西卫视,http://114.55.117.163:8081/iptv/gitv.php?id=JXWS-1500k.m3u8&sign=06zcwd
江西卫视,http://114.55.117.163:8081/iptv/itv.php?id=江西卫视HEVC.m3u8&sign=06zcwd$HEVC
江西卫视,http://ygbh666.cn/aikmigu.php?id=jxws$咪咕源
江西卫视,http://beijinglive.online.domybox.com:91/live/JXWShd-8M/live.m3u8$鹏博士

辽宁卫视,http://112.6.165.112:9901/tsfile/live/0121_1.m3u8?key=txiptv
辽宁卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/LNWShd-8M/live.m3u8
辽宁卫视,https://vip.taoiptv.cn/source/gitv.php?id=LNWShd-8M.m3u8&sign=06zcwd
辽宁卫视,https://vip.taoiptv.cn/source/gzyx.php?id=1b84ff537ca4f4b4e57d070563309c56.m3u8&sign=06zcwd
辽宁卫视,https://vip.taoiptv.cn/source/itv.php?id=辽宁卫视HEVC.m3u8&sign=06zcwd$HEVC
辽宁卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_LIAONING-HD-265-5M.m3u8&sign=06zcwd
辽宁卫视,http://114.55.117.163:8081/iptv/gitv.php?id=LNWShd-8M.m3u8&sign=06zcwd
辽宁卫视,http://114.55.117.163:8081/iptv/itv.php?id=辽宁卫视HEVC.m3u8&sign=06zcwd$HEVC
辽宁卫视,http://beijinglive.online.domybox.com:91/live/LNWShd-8M/live.m3u8$鹏博士

内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_NEIMENGGU.m3u8&sign=06zcwd
内蒙古卫视,http://beijinglive.online.domybox.com:91/live/NMGWS-1500k/live.m3u8$鹏博士

宁夏卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_NINGXIA.m3u8&sign=06zcwd
宁夏卫视,http://beijinglive.online.domybox.com:91/live/NXWS-1500k/live.m3u8$鹏博士

青海卫视,https://vip.taoiptv.cn/source/itv.php?id=青海卫视.m3u8&sign=06zcwd
青海卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_QINGHAI.m3u8&sign=06zcwd
青海卫视,http://114.55.117.163:8081/iptv/itv.php?id=青海卫视.m3u8&sign=06zcwd
青海卫视,http://ygbh666.cn/aikmigu.php?id=qhws$咪咕源
青海卫视,http://beijinglive.online.domybox.com:91/live/QHWS-1500k/live.m3u8$鹏博士

山东卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/SDWShd-8M/live.m3u8
山东卫视,https://vip.taoiptv.cn/source/gitv.php?id=SDWShd-8M.m3u8&sign=06zcwd
山东卫视,https://vip.taoiptv.cn/source/gzyx.php?id=1db177c7492ad2769a93e3746f25f701.m3u8&sign=06zcwd
山东卫视,https://vip.taoiptv.cn/source/itv.php?id=山东卫视50FPS.m3u8&sign=06zcwd$50FPS
山东卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_SHANDONG-HQ.m3u8&sign=06zcwd
山东卫视,http://114.55.117.163:8081/iptv/gitv.php?id=SDWShd-8M.m3u8&sign=06zcwd
山东卫视,http://114.55.117.163:8081/iptv/itv.php?id=山东卫视50FPS.m3u8&sign=06zcwd$50FPS
山东卫视,http://beijinglive.online.domybox.com:91/live/SDWShd-8M/live.m3u8$鹏博士

山西卫视,https://vip.taoiptv.cn/source/jsyd.php?id=SXWS.m3u8&sign=06zcwd
山西卫视,http://beijinglive.online.domybox.com:91/live/SXWS1-1500k/live.m3u8$鹏博士

陕西卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_SHANXI.m3u8&sign=06zcwd
陕西卫视,http://ygbh666.cn/aikmigu.php?id=sxws$咪咕源
陕西卫视,http://beijinglive.online.domybox.com:91/live/SXWS3-1500k/live.m3u8$鹏博士

深圳卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/SZWShd-8M/live.m3u8
深圳卫视,https://vip.taoiptv.cn/source/gitv.php?id=SZWShd-8M.m3u8&sign=06zcwd
深圳卫视,https://vip.taoiptv.cn/source/itv.php?id=深圳卫视50FPS.m3u8&sign=06zcwd$50FPS
深圳卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_SHENZHEN-HQ.m3u8&sign=06zcwd
深圳卫视,http://114.55.117.163:8081/iptv/gitv.php?id=SZWShd-8M.m3u8&sign=06zcwd
深圳卫视,http://114.55.117.163:8081/iptv/itv.php?id=深圳卫视50FPS.m3u8&sign=06zcwd$50FPS
深圳卫视,http://beijinglive.online.domybox.com:91/live/SZWShd-8M/live.m3u8$鹏博士

四川卫视,https://vip.taoiptv.cn/source/gzyx.php?id=a87d8615af79b7fc8eccaa2014eaf5ca.m3u8&sign=06zcwd
四川卫视,https://vip.taoiptv.cn/source/itv.php?id=四川卫视.m3u8&sign=06zcwd
四川卫视,https://vip.taoiptv.cn/source/jsyd.php?id=SCWS.m3u8&sign=06zcwd
四川卫视,http://114.55.117.163:8081/iptv/itv.php?id=四川卫视.m3u8&sign=06zcwd
四川卫视,http://beijinglive.online.domybox.com:91/live/SCWS-1500k/live.m3u8$鹏博士

天津卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/TJWShd-8M/live.m3u8
天津卫视,https://vip.taoiptv.cn/source/gitv.php?id=TJWShd-8M.m3u8&sign=06zcwd
天津卫视,https://vip.taoiptv.cn/source/gzyx.php?id=bc3dcb148fc5c2d805dd0f61997fc683.m3u8&sign=06zcwd
天津卫视,https://vip.taoiptv.cn/source/itv.php?id=天津卫视50FPS.m3u8&sign=06zcwd$50FPS
天津卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_TIANJIN-HD-265-5M.m3u8&sign=06zcwd
天津卫视,http://114.55.117.163:8081/iptv/gitv.php?id=TJWShd-8M.m3u8&sign=06zcwd
天津卫视,http://114.55.117.163:8081/iptv/itv.php?id=天津卫视50FPS.m3u8&sign=06zcwd$50FPS
天津卫视,http://beijinglive.online.domybox.com:91/live/TJWShd-8M/live.m3u8$鹏博士

西藏卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_XIZANG.m3u8&sign=06zcwd
西藏卫视,http://beijinglive.online.domybox.com:91/live/XZWS-1500k/live.m3u8$鹏博士

厦门卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_XIAMEN.m3u8&sign=06zcwd
厦门卫视,http://beijinglive.online.domybox.com:91/live/XMWS-1500k/live.m3u8$鹏博士

新疆卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_XINJIANG.m3u8&sign=06zcwd
新疆卫视,http://beijinglive.online.domybox.com:91/live/XJWS-1500k/live.m3u8$鹏博士

云南卫视,https://vip.taoiptv.cn/source/itv.php?id=云南卫视.m3u8&sign=06zcwd
云南卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_YUNNAN.m3u8&sign=06zcwd
云南卫视,http://114.55.117.163:8081/iptv/itv.php?id=云南卫视.m3u8&sign=06zcwd
云南卫视,http://beijinglive.online.domybox.com:91/live/YNWS-1500k/live.m3u8$鹏博士

浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/ZJWShd-8M/live.m3u8
浙江卫视,https://vip.taoiptv.cn/source/gitv.php?id=ZJWShd-8M.m3u8&sign=06zcwd
浙江卫视,https://vip.taoiptv.cn/source/gzyx.php?id=a37bf5f7dbfb7bb35a5e6c9b5899dc69.m3u8&sign=06zcwd
浙江卫视,https://vip.taoiptv.cn/source/itv.php?id=浙江卫视50FPS.m3u8&sign=06zcwd$50FPS
浙江卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_ZHEJIANG-HD-265-8M.m3u8&sign=06zcwd
浙江卫视,http://114.55.117.163:8081/iptv/gitv.php?id=ZJWShd-8M.m3u8&sign=06zcwd
浙江卫视,http://114.55.117.163:8081/iptv/itv.php?id=浙江卫视50FPS.m3u8&sign=06zcwd$50FPS
浙江卫视,http://beijinglive.online.domybox.com:91/live/ZJWShd-8M/live.m3u8$鹏博士

港澳台,#genre#
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv

凤凰卫视香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰卫视香港台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰卫视香港台,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8?sign=06zcwd
凤凰卫视香港台,https://vip.taoiptv.cn/source/jsyd.php?id=HD-10000k-1080P-fhhongkong5s.m3u8&sign=06zcwd

凤凰卫视资讯台,http://146.56.153.245:20121/bysid/257
凤凰卫视资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视资讯台,https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8
凤凰卫视资讯台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰卫视资讯台,http://122.224.232.218:8888/rtp/233.50.200.192:5140
凤凰卫视资讯台,https://vip.taoiptv.cn/source/jsyd.php?id=HD-10000k-1080P-fhzixun5s.m3u8&sign=06zcwd
凤凰卫视资讯台,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8?sign=06zcwd
凤凰卫视资讯台,https://vip.taoiptv.cn/source/gzyx.php?id=4ea97af53693ae02392251697dbb52fd.m3u8&sign=06zcwd

凤凰卫视中文台,http://146.56.153.245:20121/bysid/258
凤凰卫视中文台,http://122.224.232.218:8888/rtp/233.50.200.191:5140
凤凰卫视中文台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰卫视中文台,https://vip.taoiptv.cn/source/jsyd.php?id=HD-10000k-1080P-fhchinese5s.m3u8&sign=06zcwd
凤凰卫视中文台,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8?sign=06zcwd
凤凰卫视中文台,https://vip.taoiptv.cn/source/gzyx.php?id=7eeb6c4285b0fcd7c9a265cf4d5bfac5.m3u8&sign=06zcwd

面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8

点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8

TVBS欢乐台,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8
TVBS欢乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv068

番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8

翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct

民视,http://litv.zapi.us.kg/?id=4gtv-4gtv002
民视,https://litv.zapi.us.kg/?id=4gtv-4gtv002
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv155

香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8

TVBS新闻台,http://litv.zapi.us.kg/?id=4gtv-4gtv072

TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe

三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8

台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051

中天新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv009

中天综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8526/.m3u8

中视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv074
中视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv074

中视菁采,https://litv.zapi.us.kg/?id=4gtv-4gtv064

非凡新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv010
非凡新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv010

民视新闻台,https://litv.zapi.us.kg/?id=litv-ftv13

民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv001

民视第一台,https://litv.zapi.us.kg/?id=4gtv-4gtv003
民视第一台,http://litv.zapi.us.kg/?id=4gtv-4gtv003

民视综艺台,https://litv.zapi.us.kg/?id=4gtv-4gtv004

东森新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv152
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152
东森新闻,http://211.72.65.236:8540/.m3u8

华视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv052
华视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv052

NewTV频道,#genre#
NewTV精品综合,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
NewTV精品综合,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品综合.m3u8&sign=06zcwd
NewTV精品综合,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品综合.m3u8&sign=06zcwd
NewTV精品大剧,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
NewTV精品大剧,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品大剧.m3u8&sign=06zcwd
NewTV精品大剧,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品大剧.m3u8&sign=06zcwd
NewTV精品纪录,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000013730/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
NewTV精品纪录,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品纪录.m3u8&sign=06zcwd
NewTV精品纪录,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品纪录.m3u8&sign=06zcwd
NewTV精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV精品体育,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品体育.m3u8&sign=06zcwd
NewTV精品体育,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品体育.m3u8&sign=06zcwd
NewTV精品萌宠,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=3
NewTV精品萌宠,https://vip.taoiptv.cn/source/itv.php?id=NewTV精品萌宠.m3u8&sign=06zcwd
NewTV精品萌宠,http://114.55.117.163:8081/iptv/itv.php?id=NewTV精品萌宠.m3u8&sign=06zcwd
NewTV爱情喜剧,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=3
NewTV爱情喜剧,https://vip.taoiptv.cn/source/itv.php?id=NewTV爱情喜剧.m3u8&sign=06zcwd
NewTV爱情喜剧,http://114.55.117.163:8081/iptv/itv.php?id=NewTV爱情喜剧.m3u8&sign=06zcwd
NewTV超级电视剧,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3
NewTV超级电视剧,https://vip.taoiptv.cn/source/itv.php?id=NewTV超级电视剧.m3u8&sign=06zcwd
NewTV超级电视剧,http://114.55.117.163:8081/iptv/itv.php?id=NewTV超级电视剧.m3u8&sign=06zcwd
NewTV超级电影,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
NewTV超级电影,https://vip.taoiptv.cn/source/itv.php?id=NewTV超级电影.m3u8&sign=06zcwd
NewTV超级电影,http://114.55.117.163:8081/iptv/itv.php?id=NewTV超级电影.m3u8&sign=06zcwd
NewTV超级体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
NewTV超级体育,https://vip.taoiptv.cn/source/itv.php?id=NewTV超级体育.m3u8&sign=06zcwd
NewTV超级体育,http://114.55.117.163:8081/iptv/itv.php?id=NewTV超级体育.m3u8&sign=06zcwd
NewTV超级综艺,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=3
NewTV超级综艺,https://vip.taoiptv.cn/source/itv.php?id=NewTV超级综艺.m3u8&sign=06zcwd
NewTV超级综艺,http://114.55.117.163:8081/iptv/itv.php?id=NewTV超级综艺.m3u8&sign=06zcwd
NewTV潮妈辣婆,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=3
NewTV潮妈辣婆,https://vip.taoiptv.cn/source/itv.php?id=NewTV潮妈辣婆.m3u8&sign=06zcwd
